Point ID,SegFac Code,CI Survey Name,Start Date,Station Number,Original Station Number,GIS Processed Chainage (ft), CIS ON/OFF Inspection Date/Time, CIS Static Inspection Date/Time,Native Start Date,CIS Structure P/S Uncompensated,CIS Structure IRF Uncompensated,CIS Structure P/S,CIS Structure IRF,CIS Native P/S,CIS Structure P/S Reading Date/Time,CIS Structure IRF Reading Date/Time,CIS Structure Static  Reading Date/Time,Plot This Point,Is Gps Time,Latitude,Longitude,Survey Remarks,Series,Surveyor,Vendor,Allegro Survey Cycle On Time,Allegro Survey Cycle Off Time,Survey Purpose,Survey Type,Survey Interval
2836,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3246+63.26,8+50,,7/22/2021 09:53:51 AM,,,,,-0.860,-0.603,,7/22/2021 09:53:51 AM,7/22/2021 09:53:48 AM,,True,True,41.07385254,-79.23329926,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2837,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3246+65.34,8+55,,7/22/2021 09:53:51 AM,,,,,-0.860,-0.544,,7/22/2021 09:53:51 AM,7/22/2021 09:53:52 AM,,True,True,41.07385635,-79.23329163,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2838,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3246+73.28,8+60,,7/22/2021 09:53:51 AM,,,,,-0.860,-0.544,,7/22/2021 09:53:51 AM,7/22/2021 09:53:52 AM,,True,True,41.07386398,-79.23326111,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2839,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3246+75.37,8+65,,7/22/2021 09:53:55 AM,,,,,-0.854,-0.544,,7/22/2021 09:53:55 AM,7/22/2021 09:53:52 AM,,True,True,41.0738678,-79.23325348,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2840,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3246+79.34,8+70,,7/22/2021 09:53:55 AM,,,,,-0.854,-0.501,,7/22/2021 09:53:55 AM,7/22/2021 09:53:56 AM,,True,True,41.07387161,-79.23323822,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2841,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3246+83.31,8+75,,7/22/2021 09:53:55 AM,,,,,-0.854,-0.501,,7/22/2021 09:53:55 AM,7/22/2021 09:53:56 AM,,True,True,41.07387543,-79.23322296,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2842,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3246+89.16,8+80,,7/22/2021 09:53:59 AM,,,,,-0.915,-0.501,,7/22/2021 09:53:59 AM,7/22/2021 09:53:56 AM,,True,True,41.07387924,-79.23320007,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2843,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3246+93.14,8+85,,7/22/2021 09:53:59 AM,,,,,-0.915,-0.504,,7/22/2021 09:53:59 AM,7/22/2021 09:54:00 AM,,True,True,41.07388306,-79.23318481,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2844,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3246+97.10,8+90,,7/22/2021 09:53:59 AM,,,,,-0.915,-0.504,,7/22/2021 09:53:59 AM,7/22/2021 09:54:00 AM,,True,True,41.07388687,-79.23316956,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2845,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+01.07,8+95,,7/22/2021 09:53:59 AM,,,,,-0.915,-0.504,,7/22/2021 09:53:59 AM,7/22/2021 09:54:00 AM,,True,True,41.07389069,-79.2331543,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2846,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+08.81,9+00,,7/22/2021 09:54:03 AM,,,,,-0.988,-0.623,,7/22/2021 09:54:03 AM,7/22/2021 09:54:04 AM,,True,True,41.0738945,-79.23312378,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2847,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+12.78,9+05,,7/22/2021 09:54:03 AM,,,,,-0.988,-0.623,,7/22/2021 09:54:03 AM,7/22/2021 09:54:04 AM,,True,True,41.07389832,-79.23310852,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2848,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+14.66,9+10,,7/22/2021 09:54:03 AM,,,,,-0.988,-0.623,,7/22/2021 09:54:03 AM,7/22/2021 09:54:04 AM,,True,True,41.07389832,-79.23310089,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2849,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+18.63,9+15,,7/22/2021 09:54:07 AM,,,,,-1.021,-0.685,,7/22/2021 09:54:07 AM,7/22/2021 09:54:08 AM,,True,True,41.07390213,-79.23308563,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2850,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+24.49,9+20,,7/22/2021 09:54:07 AM,,,,,-1.021,-0.685,,7/22/2021 09:54:07 AM,7/22/2021 09:54:08 AM,,True,True,41.07390594,-79.23306274,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2851,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+28.46,9+25,,7/22/2021 09:54:07 AM,,,,,-1.021,-0.685,,7/22/2021 09:54:07 AM,7/22/2021 09:54:08 AM,,True,True,41.07390976,-79.23304749,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2852,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+32.22,9+30,,7/22/2021 09:54:11 AM,,,,,-1.083,-0.679,,7/22/2021 09:54:11 AM,7/22/2021 09:54:12 AM,,True,True,41.07390976,-79.23303223,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2853,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+38.28,9+35,,7/22/2021 09:54:11 AM,,,,,-1.083,-0.679,,7/22/2021 09:54:11 AM,7/22/2021 09:54:12 AM,,True,True,41.07391739,-79.23300934,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2854,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+42.05,9+40,,7/22/2021 09:54:11 AM,,,,,-1.083,-0.679,,7/22/2021 09:54:11 AM,7/22/2021 09:54:12 AM,,True,True,41.07391739,-79.23299408,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2855,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+46.02,9+45,,7/22/2021 09:54:15 AM,,,,,-1.124,-0.712,,7/22/2021 09:54:15 AM,7/22/2021 09:54:16 AM,,True,True,41.0739212,-79.23297882,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2856,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+51.87,9+50,,7/22/2021 09:54:15 AM,,,,,-1.124,-0.712,,7/22/2021 09:54:15 AM,7/22/2021 09:54:16 AM,,True,True,41.07392502,-79.23295593,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2857,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+55.64,9+55,,7/22/2021 09:54:15 AM,,,,,-1.124,-0.712,,7/22/2021 09:54:15 AM,7/22/2021 09:54:16 AM,,True,True,41.07392502,-79.23294067,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2858,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+59.61,9+60,,7/22/2021 09:54:19 AM,,,,,-1.124,-0.773,,7/22/2021 09:54:19 AM,7/22/2021 09:54:20 AM,,True,True,41.07392883,-79.23292542,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2859,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+65.46,9+65,,7/22/2021 09:54:19 AM,,,,,-1.124,-0.773,,7/22/2021 09:54:19 AM,7/22/2021 09:54:20 AM,,True,True,41.07393265,-79.23290253,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2860,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+69.43,9+70,,7/22/2021 09:54:19 AM,,,,,-1.124,-0.773,,7/22/2021 09:54:19 AM,7/22/2021 09:54:20 AM,,True,True,41.07393646,-79.23288727,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2861,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+71.52,9+75,,7/22/2021 09:54:23 AM,,,,,-1.233,-0.854,,7/22/2021 09:54:23 AM,7/22/2021 09:54:24 AM,,True,True,41.07394028,-79.23287964,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2862,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+77.37,9+80,,7/22/2021 09:54:23 AM,,,,,-1.233,-0.854,,7/22/2021 09:54:23 AM,7/22/2021 09:54:24 AM,,True,True,41.07394409,-79.23285675,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2863,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+81.14,9+85,,7/22/2021 09:54:23 AM,,,,,-1.233,-0.854,,7/22/2021 09:54:23 AM,7/22/2021 09:54:24 AM,,True,True,41.07394409,-79.23284149,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2864,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+83.23,9+90,,7/22/2021 09:54:27 AM,,,,,-1.271,-0.921,,7/22/2021 09:54:27 AM,7/22/2021 09:54:28 AM,,True,True,41.07394791,-79.23283386,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2865,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+91.17,9+95,,7/22/2021 09:54:27 AM,,,,,-1.271,-0.921,,7/22/2021 09:54:27 AM,7/22/2021 09:54:28 AM,,True,True,41.07395554,-79.23280334,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2866,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+93.05,10+00,,7/22/2021 09:54:27 AM,,,,,-1.271,-0.921,,7/22/2021 09:54:27 AM,7/22/2021 09:54:28 AM,,True,True,41.07395554,-79.23279572,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2867,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3247+98.90,10+05,,7/22/2021 09:54:31 AM,,,,,-1.310,-1.014,,7/22/2021 09:54:31 AM,7/22/2021 09:54:32 AM,,True,True,41.07395935,-79.23277283,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2868,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+02.67,10+10,,7/22/2021 09:54:31 AM,,,,,-1.310,-1.014,,7/22/2021 09:54:31 AM,7/22/2021 09:54:32 AM,,True,True,41.07395935,-79.23275757,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2869,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+06.44,10+15,,7/22/2021 09:54:31 AM,,,,,-1.310,-1.014,,7/22/2021 09:54:31 AM,7/22/2021 09:54:32 AM,,True,True,41.07395935,-79.23274231,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2870,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+12.29,10+20,,7/22/2021 09:54:35 AM,,,,,-1.335,-1.012,,7/22/2021 09:54:35 AM,7/22/2021 09:54:36 AM,,True,True,41.07396317,-79.23271942,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2871,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+14.38,10+25,,7/22/2021 09:54:35 AM,,,,,-1.335,-1.012,,7/22/2021 09:54:35 AM,7/22/2021 09:54:36 AM,,True,True,41.07396698,-79.23271179,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2872,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+20.43,10+30,,7/22/2021 09:54:39 AM,,,,,-1.341,-1.012,,7/22/2021 09:54:39 AM,7/22/2021 09:54:36 AM,,True,True,41.07397461,-79.2326889,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2873,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+22.32,10+35,,7/22/2021 09:54:39 AM,,,,,-1.341,-0.975,,7/22/2021 09:54:39 AM,7/22/2021 09:54:40 AM,,True,True,41.07397461,-79.23268127,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2874,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+28.17,10+40,,7/22/2021 09:54:39 AM,,,,,-1.341,-0.975,,7/22/2021 09:54:39 AM,7/22/2021 09:54:40 AM,,True,True,41.07397842,-79.23265839,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2875,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+34.02,10+45,,7/22/2021 09:54:43 AM,,,,,-1.287,-0.956,,7/22/2021 09:54:43 AM,7/22/2021 09:54:44 AM,,True,True,41.07398224,-79.2326355,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2876,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+37.99,10+50,,7/22/2021 09:54:43 AM,,,,,-1.287,-0.956,,7/22/2021 09:54:43 AM,7/22/2021 09:54:44 AM,,True,True,41.07398605,-79.23262024,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2877,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+43.85,10+55,,7/22/2021 09:54:47 AM,,,,,-1.269,-0.956,,7/22/2021 09:54:47 AM,7/22/2021 09:54:44 AM,,True,True,41.07398987,-79.23259735,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2878,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+45.93,10+60,,7/22/2021 09:54:47 AM,,,,,-1.269,-0.870,,7/22/2021 09:54:47 AM,7/22/2021 09:54:48 AM,,True,True,41.07399368,-79.23258972,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2879,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+51.79,10+65,,7/22/2021 09:54:47 AM,,,,,-1.269,-0.870,,7/22/2021 09:54:47 AM,7/22/2021 09:54:48 AM,,True,True,41.0739975,-79.23256683,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2880,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+55.76,10+70,,7/22/2021 09:54:51 AM,,,,,-1.164,-0.785,,7/22/2021 09:54:51 AM,7/22/2021 09:54:52 AM,,True,True,41.07400131,-79.23255157,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2881,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+59.73,10+75,,7/22/2021 09:54:51 AM,,,,,-1.164,-0.785,,7/22/2021 09:54:51 AM,7/22/2021 09:54:52 AM,,True,True,41.07400513,-79.23253632,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2882,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+63.90,10+80,,7/22/2021 09:54:55 AM,,,,,-1.207,-0.785,,7/22/2021 09:54:55 AM,7/22/2021 09:54:52 AM,,True,True,41.07401276,-79.23252106,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2883,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+67.67,10+85,,7/22/2021 09:54:55 AM,,,,,-1.207,-0.709,,7/22/2021 09:54:55 AM,7/22/2021 09:54:56 AM,,True,True,41.07401276,-79.2325058,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2884,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+73.72,10+90,,7/22/2021 09:54:55 AM,,,,,-1.207,-0.709,,7/22/2021 09:54:55 AM,7/22/2021 09:54:56 AM,,True,True,41.07402039,-79.23248291,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2885,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+75.81,10+95,,7/22/2021 09:54:59 AM,,,,,-1.122,-0.642,,7/22/2021 09:54:59 AM,7/22/2021 09:55:00 AM,,True,True,41.0740242,-79.23247528,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2886,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+81.67,11+00,,7/22/2021 09:54:59 AM,,,,,-1.122,-0.642,,7/22/2021 09:54:59 AM,7/22/2021 09:55:00 AM,,True,True,41.07402802,-79.23245239,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2887,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+87.52,11+05,,7/22/2021 09:55:03 AM,,,,,-1.285,-0.642,,7/22/2021 09:55:03 AM,7/22/2021 09:55:00 AM,,True,True,41.07403183,-79.2324295,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2888,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+89.60,11+10,,7/22/2021 09:55:03 AM,,,,,-1.285,-0.649,,7/22/2021 09:55:03 AM,7/22/2021 09:55:04 AM,,True,True,41.07403564,-79.23242188,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2889,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+95.46,11+15,,7/22/2021 09:55:03 AM,,,,,-1.285,-0.649,,7/22/2021 09:55:03 AM,7/22/2021 09:55:04 AM,,True,True,41.07403946,-79.23239899,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2890,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3248+97.54,11+20,,7/22/2021 09:55:07 AM,,,,,-1.443,-0.736,,7/22/2021 09:55:07 AM,7/22/2021 09:55:08 AM,,True,True,41.07404327,-79.23239136,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2891,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+03.40,11+25,,7/22/2021 09:55:07 AM,,,,,-1.443,-0.736,,7/22/2021 09:55:07 AM,7/22/2021 09:55:08 AM,,True,True,41.07404709,-79.23236847,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2892,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+09.25,11+30,,7/22/2021 09:55:11 AM,,,,,-1.673,-0.736,,7/22/2021 09:55:11 AM,7/22/2021 09:55:08 AM,,True,True,41.0740509,-79.23234558,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2893,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+13.22,11+35,,7/22/2021 09:55:11 AM,,,,,-1.673,-0.759,,7/22/2021 09:55:11 AM,7/22/2021 09:55:12 AM,,True,True,41.07405472,-79.23233032,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2894,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+15.11,11+40,,7/22/2021 09:55:11 AM,,,,,-1.673,-0.759,,7/22/2021 09:55:11 AM,7/22/2021 09:55:12 AM,,True,True,41.07405472,-79.23232269,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2895,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+20.96,11+45,,7/22/2021 09:55:15 AM,,,,,-1.742,-0.759,,7/22/2021 09:55:15 AM,7/22/2021 09:55:12 AM,,True,True,41.07405853,-79.2322998,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2896,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+24.93,11+50,,7/22/2021 09:55:15 AM,,,,,-1.742,-0.796,,7/22/2021 09:55:15 AM,7/22/2021 09:55:16 AM,,True,True,41.07406235,-79.23228455,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2897,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+30.78,11+55,,7/22/2021 09:55:15 AM,,,,,-1.742,-0.796,,7/22/2021 09:55:15 AM,7/22/2021 09:55:16 AM,,True,True,41.07406616,-79.23226166,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2898,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+32.66,11+60,,7/22/2021 09:55:19 AM,,,,,-1.854,-0.791,,7/22/2021 09:55:19 AM,7/22/2021 09:55:20 AM,,True,True,41.07406616,-79.23225403,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2899,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+38.72,11+65,,7/22/2021 09:55:19 AM,,,,,-1.854,-0.791,,7/22/2021 09:55:19 AM,7/22/2021 09:55:20 AM,,True,True,41.07407379,-79.23223114,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2900,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+44.58,11+70,,7/22/2021 09:55:23 AM,,,,,-3.059,-0.791,,7/22/2021 09:55:23 AM,7/22/2021 09:55:20 AM,,True,True,41.07407761,-79.23220825,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2901,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+46.66,11+75,,7/22/2021 09:55:23 AM,,,,,-3.059,-0.640,,7/22/2021 09:55:23 AM,7/22/2021 09:55:24 AM,,True,True,41.07408142,-79.23220062,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2902,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+52.31,11+80,,7/22/2021 09:55:23 AM,,,,,-3.059,-0.640,,7/22/2021 09:55:23 AM,7/22/2021 09:55:24 AM,,True,True,41.07408142,-79.23217773,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2903,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+56.28,11+85,,7/22/2021 09:55:27 AM,,,,,-2.603,-0.709,,7/22/2021 09:55:27 AM,7/22/2021 09:55:28 AM,,True,True,41.07408524,-79.23216248,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2904,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+60.46,11+90,,7/22/2021 09:55:27 AM,,,,,-2.603,-0.709,,7/22/2021 09:55:27 AM,7/22/2021 09:55:28 AM,,True,True,41.07409286,-79.23214722,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2905,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+64.43,11+95,,7/22/2021 09:55:31 AM,,,,,-1.868,-0.709,,7/22/2021 09:55:31 AM,7/22/2021 09:55:28 AM,,True,True,41.07409668,-79.23213196,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2906,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+70.28,12+00,,7/22/2021 09:55:31 AM,,,,,-1.868,-0.740,,7/22/2021 09:55:31 AM,7/22/2021 09:55:32 AM,,True,True,41.07410049,-79.23210907,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2907,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+74.45,12+05,,7/22/2021 09:55:31 AM,,,,,-1.868,-0.740,,7/22/2021 09:55:31 AM,7/22/2021 09:55:32 AM,,True,True,41.07410812,-79.23209381,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2908,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+78.42,12+10,,7/22/2021 09:55:35 AM,,,,,-1.709,-0.706,,7/22/2021 09:55:35 AM,7/22/2021 09:55:36 AM,,True,True,41.07411194,-79.23207855,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2909,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+84.48,12+15,,7/22/2021 09:55:39 AM,,,,,-1.587,-0.706,,7/22/2021 09:55:39 AM,7/22/2021 09:55:36 AM,,True,True,41.07411957,-79.23205566,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2910,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+88.45,12+20,,7/22/2021 09:55:39 AM,,,,,-1.587,-0.698,,7/22/2021 09:55:39 AM,7/22/2021 09:55:40 AM,,True,True,41.07412338,-79.23204041,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2911,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+93.90,12+25,,7/22/2021 09:55:43 AM,,,,,-1.473,-0.698,,7/22/2021 09:55:43 AM,7/22/2021 09:55:40 AM,,True,True,41.07411957,-79.23201752,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2912,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3249+98.07,12+30,,7/22/2021 09:55:43 AM,,,,,-1.473,-0.682,,7/22/2021 09:55:43 AM,7/22/2021 09:55:44 AM,,True,True,41.0741272,-79.23200226,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2913,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3250+03.72,12+35,,7/22/2021 09:55:47 AM,,,,,-1.392,-0.663,,7/22/2021 09:55:47 AM,7/22/2021 09:55:48 AM,,True,True,41.0741272,-79.23197937,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2914,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3250+07.89,12+40,,7/22/2021 09:55:51 AM,,,,,-1.481,-0.663,,7/22/2021 09:55:51 AM,7/22/2021 09:55:48 AM,,True,True,41.07413483,-79.23196411,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2915,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3250+11.86,12+45,,7/22/2021 09:55:51 AM,,,,,-1.481,-0.668,,7/22/2021 09:55:51 AM,7/22/2021 09:55:52 AM,,True,True,41.07413864,-79.23194885,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2916,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3250+16.24,12+50,,7/22/2021 09:55:55 AM,,,,,-1.650,-0.699,,7/22/2021 09:55:55 AM,7/22/2021 09:55:56 AM,,True,True,41.07415009,-79.23193359,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
2917,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3250+20.21,12+55,,7/22/2021 09:55:55 AM,,,,,-1.650,-0.699,,7/22/2021 09:55:55 AM,7/22/2021 09:55:56 AM,,True,True,41.0741539,-79.23191833,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
